time,file,rule,type,fieldname,passed,repo,glob
2023-01-26T22:50:31.045718,bookings.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bookings.view.lkml,DrillDownRule,measure,count_users,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bookings.view.lkml,DrillDownRule,measure,average_booking_duration,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bookings.view.lkml,DrillDownRule,measure,total_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_costs.view.lkml,DrillDownRule,measure,count,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_costs.view.lkml,DrillDownRule,measure,cost_per_day,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_costs.view.lkml,DrillDownRule,measure,count_runs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,count_runs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,count_days,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,daily_rentals,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,average_predicted_daily_rentals,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_lower,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_upper,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,daily_rentals_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_whatever_the_run_date_lower,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_whatever_the_run_date_upper,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_before_adjustment,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_before_adjustment_lower,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_before_adjustment_upper,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_before_adjustment_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_before_adjustment_lower_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,predicted_daily_rentals_before_adjustment_upper_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,trend_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,bank_holidays_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,covid_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,curfew_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,christmas_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,lockdown_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,multiplicative_terms_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,school_holiday_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,adjustment_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_january_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_february_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_march_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_april_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_may_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_june_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_july_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_august_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_september_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_october_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_november_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_december_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,weekly_all_year_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,yearly_coeffs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,R_Squared,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,mape,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,negative_trends,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,negative_values,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,parameters_optimizations_needed,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,R_Squared_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,mape_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,negative_trends_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,negative_values_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DrillDownRule,measure,parameters_optimizations_needed_whatever_the_run_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,count_runs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,vehicle_days,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,avg_friction_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,available_vehicle_days,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,truly_available_vehicle_days,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,vehicle_days_unvailable_in_station,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,vehicle_days_parked_due_to_friction,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,vehicle_days_parked_due_to_lack_of_demand,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,vehicle_days_parked,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,daily_rentals,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,utilisation_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,daily_rentals_unconstrained,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,avg_duration,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,total_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,total_CM1,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,total_CM2,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,avg_RPFD,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,CM2_per_day,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,car_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,reconditionning_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,car_other_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,insurance_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,damage_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,cleaning_and_convoy_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,fuel_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,financial_fees,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,parking_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,all_costs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,all_costs_CM1,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DrillDownRule,measure,all_costs_CM2,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_plannings.view.lkml,DrillDownRule,measure,total_vehicles,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_plannings.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_plannings.view.lkml,DrillDownRule,measure,count_runs,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,DrillDownRule,measure,count_damage_reports,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,DrillDownRule,measure,count_damages_reported,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,DrillDownRule,measure,count_closed,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,DrillDownRule,measure,count_sent,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoy_traces.view.lkml,DrillDownRule,measure,avg_elapsed_since_creation,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoy_traces.view.lkml,DrillDownRule,measure,avg_days_until_to_do_timestamp,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoy_traces.view.lkml,DrillDownRule,measure,avg_hours_until_to_do_timestamp,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoy_traces.view.lkml,DrillDownRule,measure,avg_days_withdrawal_until_to_do_timestamp,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoy_traces.view.lkml,DrillDownRule,measure,avg_hours_withdrawal_until_to_do_timestamp,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoy_traces.view.lkml,DrillDownRule,measure,count_withdrawals,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_pricing_items.view.lkml,DrillDownRule,measure,count_damage_pricing_items,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_pricing_items.view.lkml,DrillDownRule,measure,total_damage_prices,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,companies.view.lkml,DrillDownRule,measure,count_companies,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_unavailability_states,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_distinct,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_distinct_linked_to_damage,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_distinct_irreparable,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_created_by_the_customer,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,share_during_booking,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,share_created_by_the_customer,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,med_unavailability_time,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,avg_unavailability_time,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,unavailability_states.view.lkml,DrillDownRule,measure,count_distinct_accidents_battery,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_zones.view.lkml,DrillDownRule,measure,count_damage_zones,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,maintenances.view.lkml,DrillDownRule,measure,count_maintenance_references,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,maintenances.view.lkml,DrillDownRule,measure,total_billing_amount,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,maintenances.view.lkml,DrillDownRule,measure,total_billing_amount_in_currency,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,count_ended,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,count_canceled,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,count_users,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,count_vehicles,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,cancelation_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,average_mileage_traveled,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,median_mileage_traveled,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,convoys.view.lkml,DrillDownRule,measure,p80_mileage_traveled,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
