time,file,rule,passed,repo,glob
2023-01-26T22:50:31.045718,quickrepair_consumptions.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,quickrepair_consumptions.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,total_cards.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,total_cards.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,total_cards.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,allianz_assistances.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,allianz_assistances.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,allianz_assistances.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,total_card_transactions.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,total_card_transactions.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,total_card_transactions.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,cx_bookings_tags.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,cx_bookings_tags.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,cx_bookings_tags.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_site.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_site.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_site.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,pricing_seasons.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,pricing_seasons.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,pricing_seasons.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,company_entities.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,company_entities.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,company_entities.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_plan_weekly.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_plan_weekly.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_plan_weekly.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,future_openings.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,future_openings.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,future_openings.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,garages.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,garages.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,garages.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,socioeconomic_data_per_district.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,socioeconomic_data_per_district.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,socioeconomic_data_per_district.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,curfews.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,curfews.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,curfews.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_plans.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_plans.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_plans.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,netsuite_location_codes.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,netsuite_location_codes.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,netsuite_location_codes.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,calendar_events.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,calendar_events.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,calendar_events.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_live.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_live.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_live.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,parking_over_costs.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,parking_over_costs.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,parking_over_costs.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,insurance_damage_folders.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,insurance_damage_folders.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,insurance_damage_folders.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,dashcams.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,dashcams.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,dashcams.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,appsflyer_inapp_events.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,appsflyer_inapp_events.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,appsflyer_inapp_events.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,installs_grouped.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,installs_grouped.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,installs_grouped.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,apple_ads_campaigns.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,apple_ads_campaigns.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,apple_ads_campaigns.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_kpis.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_kpis.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_kpis.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,mastertable_marketing.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,mastertable_marketing.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,mastertable_marketing.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_costs.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_costs.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,marketing_costs.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bing_reports.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bing_reports.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bing_reports.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,installs.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,installs.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,installs.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,historic_count_installs_per_day.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,historic_count_installs_per_day.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,historic_count_installs_per_day.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,uninstalls.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,uninstalls.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,uninstalls.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,safo_fines.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,safo_fines.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,safo_fines.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bmw_syntheses.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bmw_syntheses.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bmw_syntheses.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bookings.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bookings.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,bookings.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_costs.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_costs.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_costs.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,demand_forecasting.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_outputs.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_plannings.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_plannings.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,fifo_per_class_plannings.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,DataSourceRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,OneViewPerFileRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,damage_reports.view.lkml,FilenameViewnameMatchRule,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
